"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_genus_notes","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","sample_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","gene_targets_simplified","euthanasia","euthanasia_simplified","method_specific_simplified","virus_genus_simplified","spec","species_for_reader"
"728",863,"cross-sectional surveillance of middle east respiratory syndrome coronavirus (mers-cov) in dromedary camels and other mammals in egypt, august 2015 to january 2016","Ali et al.","Eurosurveillance",2017,28,0,0,"Pipistrellus deserti","betacoronavirus","","Merbecovirus","","","single","cross-sectional","RNA","rtRT-PCR","single","UpE, Orf1a, RdRp, N",NA,"throat swab","Egypt","N","","","NA","NA","2015/2016","","",NA,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:12pm","oropharyngeal","swab","1","1","1","1",NA,NA,"RdRp_Other","No","No","PCR","betacoronavirus",1,"Pipistrellus deserti"
"729",864,"cross-sectional surveillance of middle east respiratory syndrome coronavirus (mers-cov) in dromedary camels and other mammals in egypt, august 2015 to january 2016","Ali et al.","Eurosurveillance",2017,30,0,0,"Nycteris thebaica","betacoronavirus","","Merbecovirus","","","single","cross-sectional","RNA","rtRT-PCR","single","UpE, Orf1a, RdRp, N",NA,"throat swab","Egypt","N","","","NA","NA","2015/2016","","",NA,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:12pm","oropharyngeal","swab","1","1","1","1",NA,NA,"RdRp_Other","No","No","PCR","betacoronavirus",1,"Nycteris thebaica"
"730",865,"cross-sectional surveillance of middle east respiratory syndrome coronavirus (mers-cov) in dromedary camels and other mammals in egypt, august 2015 to january 2016","Ali et al.","Eurosurveillance",2017,27,0,0,"Taphozous perforates","betacoronavirus","","Merbecovirus","","","single","cross-sectional","RNA","rtRT-PCR","single","UpE, Orf1a, RdRp, N",NA,"throat swab","Egypt","N","","","NA","NA","2015/2016","","",NA,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:12pm","oropharyngeal","swab","1","1","1","1",NA,NA,"RdRp_Other","No","No","PCR","betacoronavirus",1,"Taphozous perforatus"
"731",867,"detection of a virus related to betacoronaviruses in italian greater horseshoe bats","Balboni et al.","Epidemiol Infect",2011,41,2,0.04878,"Rhinolophus ferrumequinum","betacoronavirus","","Sarbecovirus","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Italy","N","Modena and Foggia","","NA","NA","2009","","",NA,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:12pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","betacoronavirus",1,"Rhinolophus ferrumequinum"
"732",868,"detection of a virus related to betacoronaviruses in italian greater horseshoe bats","Balboni et al.","Epidemiol Infect",2011,11,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus or gammacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab","Italy","N","","","NA","NA","2009","","",NA,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:12pm","faecal, rectal, or anal","swab","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rhinolophus ferrumequinum"
"733",870,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,2,0,0,"Myotis daubentonii","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Vesløs - 2 individuals","NA","NA","2013","","September",NA,"","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"Other","No","No","PCR","genus not specified",1,"Myotis daubentonii"
"734",1839,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,2,0,0,"Myotis daubentonii","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","rtRT-PCR","single","ORF1b",NA,"roost feces","Denmark","N","","Vesløs - 2 from nest boxes","NA","NA","2013","","September",NA,"","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"Other","No","No","PCR","genus not specified",1,"Myotis daubentonii"
"735",871,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,40,8,0.2,"Myotis daubentonii","alphacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Mønsted ","NA","NA","2013","","October",NA,"","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"Other","No","No","PCR","alphacoronavirus",1,"Myotis daubentonii"
"736",872,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,53,9,0.169811,"Myotis daubentonii","alphacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Mønsted ","NA","NA","2014","","October",NA,"","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"Other","No","No","PCR","alphacoronavirus",1,"Myotis daubentonii"
"737",873,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,4,1,0.25,"Myotis daubentonii","alphacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Mønsted ","NA","NA","2015","","April",NA,"","","Spring",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","0","0","1",NA,NA,"Other","No","No","PCR","alphacoronavirus",1,"Myotis daubentonii"
"738",874,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,10,6,0.6,"Myotis daubentonii","alphacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Mønsted ","NA","NA","2015","","October",NA,"","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"Other","No","No","PCR","alphacoronavirus",1,"Myotis daubentonii"
"739",875,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,11,6,0.545455,"Myotis daubentonii","alphacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Mønsted ","NA","NA","2015","","November",NA,"","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"Other","No","No","PCR","alphacoronavirus",1,"Myotis daubentonii"
"740",876,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,5,0,0,"Myotis daubentonii","alphacoronavirus or betacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Mønsted ","NA","NA","2016","","May",NA,"","","Spring",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","0","0","1",NA,NA,"Other","No","No","PCR","genus not specified",1,"Myotis daubentonii"
"741",877,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,58,13,0.224138,"Myotis daubentonii","alphacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Mønsted ","NA","NA","2016","","September",NA,"","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"Other","No","No","PCR","alphacoronavirus",1,"Myotis daubentonii"
"742",878,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,2,0,0,"Myotis daubentonii","alphacoronavirus or betacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Mønsted ","NA","NA","2017","","April",NA,"","","Spring",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","0","0","1",NA,NA,"Other","No","No","PCR","genus not specified",1,"Myotis daubentonii"
"743",879,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,2,0,0,"Myotis dasycneme","alphacoronavirus or betacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Mønsted ","NA","NA","2013","","October",NA,"","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"Other","No","No","PCR","genus not specified",1,"Myotis dasycneme"
"744",880,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,6,0,0,"Myotis dasycneme","alphacoronavirus or betacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Mønsted ","NA","NA","2014","","October",NA,"","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"Other","No","No","PCR","genus not specified",1,"Myotis dasycneme"
"745",881,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,2,1,0.5,"Myotis dasycneme","alphacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Mønsted ","NA","NA","2015","","April",NA,"","","Spring",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","0","0","1",NA,NA,"Other","No","No","PCR","alphacoronavirus",1,"Myotis dasycneme"
"746",882,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,1,1,1,"Myotis dasycneme","alphacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Mønsted ","NA","NA","2015","","November",NA,"","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"Other","No","No","PCR","alphacoronavirus",1,"Myotis dasycneme"
"747",883,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,6,1,0.166667,"Myotis dasycneme","alphacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Mønsted ","NA","NA","2016","","September",NA,"","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"Other","No","No","PCR","alphacoronavirus",1,"Myotis dasycneme"
"748",884,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,2,2,1,"Myotis dasycneme","genus not specified","cannot determine from primer, viral genus not given in data table, no sequencing information; likely alphacov because ""all generated coronavirus sequences belong to the genus Alphacoronavirus"" ","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Mønsted ","NA","NA","2016","","November",NA,"","","Fall",NA,"","","","","VERENA Admin","4/26/2022 1:20pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"Other","No","No","PCR","genus not specified",1,"Myotis dasycneme"
"749",885,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,7,0,0,"Myotis nattereri","alphacoronavirus or betacoronavirus","","","","","pooled","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Bornholm","NA","NA","2013","","August",NA,"September","","Summer,Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","1","1","0","0",NA,NA,"Other","No","No","PCR","genus not specified",1,"Myotis nattereri"
"750",886,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,1,0,0,"Myotis nattereri","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Lolland, Agerup forest","NA","NA","2013","","September",NA,"","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"Other","No","No","PCR","genus not specified",1,"Myotis nattereri"
"751",887,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,2,1,0.5,"Myotis nattereri","alphacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Mønsted ","NA","NA","2014","","October",NA,"","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"Other","No","No","PCR","alphacoronavirus",1,"Myotis nattereri"
"752",888,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,1,0,0,"Myotis nattereri","alphacoronavirus or betacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Mønsted ","NA","NA","2016","","September",NA,"","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"Other","No","No","PCR","genus not specified",1,"Myotis nattereri"
"753",889,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,4,0,0,"Myotis bechsteinii","alphacoronavirus or betacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Bornholm","NA","NA","2013","","August",NA,"","","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","1","0","0","0",NA,NA,"Other","No","No","PCR","genus not specified",1,"Myotis bechsteinii"
"754",890,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,1,0,0,"Myotis bechsteinii","alphacoronavirus or betacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Bornholm - 1 individual","NA","NA","2015","","August",NA,"","","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","1","0","0","0",NA,NA,"Other","No","No","PCR","genus not specified",1,"Myotis bechsteinii"
"755",1840,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,1,0,0,"Myotis bechsteinii","alphacoronavirus or betacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"roost feces","Denmark","N","","Bornholm - 1 from nest box","NA","NA","2015","","August",NA,"","","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","1","0","0","0",NA,NA,"Other","No","No","PCR","genus not specified",1,"Myotis bechsteinii"
"756",891,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,3,0,0,"Myotis bechsteinii","alphacoronavirus or betacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"roost feces","Denmark","N","","Bornholm - 3 from next boxes","NA","NA","2016","","August",NA,"","","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","1","0","0","0",NA,NA,"Other","No","No","PCR","genus not specified",1,"Myotis bechsteinii"
"757",892,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,2,0,0,"Myotis bechsteinii","alphacoronavirus or betacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Bornholm","NA","NA","2017","","September",NA,"","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"Other","No","No","PCR","genus not specified",1,"Myotis bechsteinii"
"758",893,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,1,0,0,"Myotis mystacinus","alphacoronavirus or betacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Bornholm","NA","NA","2013","","August",NA,"","","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","1","0","0","0",NA,NA,"Other","No","No","PCR","genus not specified",1,"Myotis mystacinus"
"759",894,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,1,0,0,"Myotis mystacinus","alphacoronavirus or betacoronavirus","","","","","repeat","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Bornholm","NA","NA","2016","","August",NA,"","","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","1","0","0","0",NA,NA,"Other","No","No","PCR","genus not specified",1,"Myotis mystacinus"
